Name,Kills,Deaths,K/D,Max kill streak,Kill(s) / minute,Death(s) / minute,Max death streak,Max TK streak,Death by TK,Death by TK Streak,(aprox.) Longest life min.,(aprox.) Shortest life secs.,Nemesis,Victim,Weapons,game_id
Roiniki,92,40,2.3,16,0.54,0.23,4,0,0,0,15.00,0.00,[WTH] Eurynomous: 3,[WTH] Eurynomous: 8,"M1 GARAND: 57, KARABINER 98K: 32, PANZERSCHRECK: 2, BAZOOKA: 1",http://144.91.71.61:8040/#/gamescoreboard/13515
(WTH) Yarrick,65,32,2.03,10,65.0,32,3,1,1,1,25.00,1.00,aircraft999✈: 3,Dune_Mous26: 3,"M1 GARAND: 22, M1903 SPRINGFIELD: 20, M1A1 THOMPSON: 9, BAZOOKA: 8, M2 AP MINE: 2, MK2 GRENADE: 2, SATCHEL: 1, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/13515
Cornichon,65,63,1.03,8,0.39,0.38,11,0,2,1,17.00,0.00,Censored Spartan: 5,QuaDi: 3,"M1A1 THOMPSON: 23, MP40: 22, GEWEHR 43: 11, 75MM CANNON [Sherman M4A3(75)W]: 7, M3 KNIFE: 1, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/13515
(WTH) Zota,74,20,3.7,17,1.45,0.39,3,0,1,1,8.00,0.00,Flashy: 2,Meles: 4,"M1 GARAND: 71, BAZOOKA: 3",http://144.91.71.61:8040/#/gamescoreboard/13499
Lt. Smoll PP,72,12,6,43,1.22,0.2,2,0,0,0,8.00,1.00,[82AD] Raven7_BE: 4,Morzik - The Flying : 8,"155MM HOWITZER [M114]: 43, M1 GARAND: 28, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/13495
Medic is dead ?!,69,10,6.9,21,0.79,0.11,2,4,1,1,17.00,1.00,Kommissar1032: 2,Velika Sova: 5,"50mm KwK 39/1 [Sd.Kfz.234 Puma]: 36, 150MM HOWITZER [sFH 18]: 20, COAXIAL MG34 [Sd.Kfz.234 Puma]: 9, MP40: 2, UNKNOWN: 1, COAXIAL MG34: 1",http://144.91.71.61:8040/#/gamescoreboard/13495
Sergenti,129,8,16.12,88,1.48,0.09,5,2,0,0,38.00,1.00,Jabroni: 4,Larripa: 14,"150MM HOWITZER [sFH 18]: 127, GEWEHR 43: 2",http://144.91.71.61:8040/#/gamescoreboard/13493
xiaoxiaojiusi,84,7,12,65,0.96,0.08,3,5,0,0,39.00,1.00,Larripa: 4,Larripa: 5,"150MM HOWITZER [sFH 18]: 77, MP40: 7",http://144.91.71.61:8040/#/gamescoreboard/13493
(WTH) Harris,77,28,2.75,17,0.96,0.35,4,1,1,1,8.00,0.00,(WTH) Curious George: 3,(WTH) Curious George: 5,"STG44: 75, M43 STIELHANDGRANATE: 2",http://144.91.71.61:8040/#/gamescoreboard/13493
(WTH) Gates,79,32,2.47,14,1.11,0.45,3,0,0,0,6.00,0.00,(WTH) Reinout: 5,[WTH] Eurynomous: 7,"GEWEHR 43: 77, M43 STIELHANDGRANATE: 2",http://144.91.71.61:8040/#/gamescoreboard/13483
(WTH) GodFella,159,4,39.75,64,1.82,0.05,1,2,0,0,30.00,13.00,Gnu^8]: 1,knud: 10,"76MM M1 GUN [Sherman M4A3E2(76)]: 90, COAXIAL M1919 [Sherman M4A3E2(76)]: 33, 75MM CANNON [Sherman M4A3(75)W]: 21, COAXIAL M1919 [Sherman M4A3(75)W]: 9, S-MINE: 3, TELLERMINE 43: 3",http://144.91.71.61:8040/#/gamescoreboard/13481
dp,72,23,3.13,13,0.81,0.26,3,0,0,0,10.00,0.00,(WTHr) Shepsul: 5,(WTHr) Shepsul: 6,M1 GARAND: 72,http://144.91.71.61:8040/#/gamescoreboard/13481
ChuuSlayer,71,19,3.74,18,0.81,0.22,3,0,1,1,13.00,1.00,tehlikelidayi™: 3,jaob: 5,"M1 GARAND: 69, UNKNOWN: 2",http://144.91.71.61:8040/#/gamescoreboard/13481
(WTHr) Shepsul,66,35,1.89,16,0.75,0.4,6,0,0,0,9.00,0.00,dp: 6,dp: 5,"GEWEHR 43: 52, MP40: 8, KARABINER 98K: 4, UNKNOWN: 1, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/13481
🆁 (WTH) Frazzle,85,3,28.33,56,1.98,0.07,1,7,0,0,24.00,2.00,Whitemaw: 1,Jakob: 8,"150MM HOWITZER [sFH 18]: 84, GEWEHR 43: 1",http://144.91.71.61:8040/#/gamescoreboard/13479
N0-Eg0,115,12,9.58,50,1.42,0.15,5,8,0,0,24.00,0.00,Cap'nKarma: 6,Fazzy: 10,"150MM HOWITZER [sFH 18]: 108, GEWEHR 43: 6, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/13473
(WTH) Reinout,84,21,4,19,1.04,0.26,4,0,1,1,14.00,0.00,Barry: 3,KucharTV: 5,"FG42 x4: 53, KARABINER 98K x8: 27, UNKNOWN: 2, WALTHER P38: 2",http://144.91.71.61:8040/#/gamescoreboard/13473
(WTH) Wild Bill,70,19,3.68,13,0.86,0.23,3,0,1,1,17.00,0.00,(WTH) Jimbo: 2,BattleCat: 8,"M1 GARAND: 36, 76MM M1 GUN [Sherman M4A3E2(76)]: 12, 75MM CANNON [Sherman M4A3(75)W]: 10, COAXIAL M1919 [M8 Greyhound]: 3, 37MM CANNON [Stuart M5A1]: 3, COLT M1911: 2, HULL M1919 [Sherman M4A3(75)W]: 1, M8 Greyhound: 1, BAZOOKA: 1, COAXIAL M1919 [Sherman M4A3(75)W]: 1",http://144.91.71.61:8040/#/gamescoreboard/13473
(WTH) Zota,93,43,2.16,8,1.03,0.48,2,0,0,0,16.00,0.00,(WTH) Wild Bill: 5,FoXXi: 6,"GEWEHR 43: 91, UNKNOWN: 2",http://144.91.71.61:8040/#/gamescoreboard/13471
(WTH) Wild Bill,92,44,2.09,10,0.77,0.37,5,1,1,1,17.00,0.00,(WTH) Raggy: 6,[1CDO] Moose: 6,"M1 GARAND: 51, GEWEHR 43: 27, BAZOOKA: 4, MG42: 3, COAXIAL M1919 [M8 Greyhound]: 2, M43 STIELHANDGRANATE: 2, GMC CCKW 353 (Transport): 1, M8 Greyhound: 1, M6 37mm [M8 Greyhound]: 1",http://144.91.71.61:8040/#/gamescoreboard/13471
(WTH) Duba,82,21,3.9,20,0.97,0.25,2,0,0,0,12.00,0.00,(WTH) Zota: 4,(WTH) Zota: 5,"M1 GARAND: 40, MP40: 37, M43 STIELHANDGRANATE: 3, UNKNOWN: 1, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/13471
(WTH) Raggy,82,26,3.15,20,0.78,0.25,3,0,1,1,9.00,1.00,(WTH) Wild Bill: 4,(WTH) Wild Bill: 6,"M1 GARAND: 57, MP40: 18, KARABINER 98K: 6, M24 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/13471
peatthegreat,65,11,5.91,41,0.88,0.15,4,2,1,1,20.00,1.00,LouLou: 2,kalli leiðinlegi: 6,"150MM HOWITZER [sFH 18]: 61, MP40: 3, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/13471
eSTiaR,82,8,10.25,29,0.95,0.09,3,0,0,0,23.00,1.00,GOOD BOI: 2,OranssiSurma: 6,"75MM CANNON [Sd.Kfz.161 Panzer IV]: 23, 88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]: 18, 75MM CANNON [Sd.Kfz.171 Panther]: 10, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 9, COAXIAL MG34 [Sd.Kfz.181 Tiger 1]: 7, 20MM KWK 30 [Sd.Kfz.121 Luchs]: 5, COAXIAL MG34 [Sd.Kfz.171 Panther]: 3, MP40: 3, COAXIAL MG34 [Sd.Kfz.121 Luchs]: 2, LUGER P08: 1, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/13457
(WTH) GodFella,67,47,1.43,13,0.76,0.53,6,0,0,0,7.00,0.00,Larzo: 6,🆁 (WTH) Frazzle: 5,"M1 GARAND: 52, BROWNING M1919: 13, BAZOOKA: 2",http://144.91.71.61:8040/#/gamescoreboard/13457
(WTH) luk3n24,67,28,2.39,15,0.77,0.32,3,0,0,0,14.00,0.00,Lt. Smoll PP: 5,Terrorpin!: 6,"FG42: 22, KARABINER 98K: 18, BOMBING RUN: 11, S-MINE: 5, MP40: 4, STRAFING RUN: 4, PANZERSCHRECK: 2, FELDSPATEN: 1",http://144.91.71.61:8040/#/gamescoreboard/13457
🆁 (WTH) Frazzle,65,51,1.27,8,0.75,0.59,6,0,2,1,7.00,0.00,(WTH) GodFella: 5,Baretta: 7,"GEWEHR 43: 59, M43 STIELHANDGRANATE: 6",http://144.91.71.61:8040/#/gamescoreboard/13457
(WTH) luk3n24,67,9,7.44,37,1.02,0.14,3,4,0,0,26.00,1.00,Iscottxix: 2,(WTH) Trotche: 5,"155MM HOWITZER [M114]: 36, M1 GARAND: 24, M1 CARBINE: 3, M1A1 THOMPSON: 3, M1A1 AT MINE: 1",http://144.91.71.61:8040/#/gamescoreboard/13454
Suurballe,65,2,32.5,40,0.97,0.03,1,0,0,0,35.00,17.00,Boryseq: 1,Recoil: 10,"76MM M1 GUN [Sherman M4A3E2(76)]: 24, 37MM CANNON [Stuart M5A1]: 21, M6 37mm [M8 Greyhound]: 5, COAXIAL M1919 [M8 Greyhound]: 5, COAXIAL M1919 [Sherman M4A3E2(76)]: 5, COAXIAL M1919 [Stuart M5A1]: 4, TELLERMINE 43: 1",http://144.91.71.61:8040/#/gamescoreboard/13454
(WTH) Synchro34,67,5,13.4,59,1.78,0.13,2,0,0,0,16.00,2.00,Av3R: 1,Av3R: 5,"150MM HOWITZER [sFH 18]: 55, MP40: 7, M1A1 AT MINE: 4, S-MINE: 1",http://144.91.71.61:8040/#/gamescoreboard/13451
.bc,82,26,3.15,12,1.03,0.33,4,0,0,0,10.00,1.00,Jacob the warrior: 3,BENZIN: 8,"M1 GARAND: 77, UNKNOWN: 3, M2 AP MINE: 1, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/13449
(WTH) Raggy,66,23,2.87,12,0.95,0.33,2,0,1,1,6.00,0.00,老蒋老蒋: 3,Ayato: 6,"KARABINER 98K: 65, M24 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/13448
(WTH) Fo_Shizz,83,3,27.67,40,1.94,0.07,1,2,1,1,6.00,3.00,treeba: 1,Imperial Guard: 4,"75MM CANNON [Sd.Kfz.171 Panther]: 60, 50mm KwK 39/1 [Sd.Kfz.234 Puma]: 12, 20MM KWK 30 [Sd.Kfz.121 Luchs]: 6, COAXIAL MG34 [Sd.Kfz.171 Panther]: 2, Stuart M5A1: 1, M1A1 AT MINE: 1, COAXIAL MG34 [Sd.Kfz.234 Puma]: 1",http://144.91.71.61:8040/#/gamescoreboard/13446
Gorido,150,15,10,72,2.2,0.22,5,4,0,0,31.00,0.00,(WTH) VikkøxX: 9,Xdofer: 13,"150MM HOWITZER [sFH 18]: 144, MP40: 6",http://144.91.71.61:8040/#/gamescoreboard/13444
(WTH) luk3n24,80,18,4.44,13,0.92,0.21,2,0,3,1,21.00,1.00,Enduren: 2,PW_Tim: 5,"M1903 SPRINGFIELD: 64, M1 GARAND: 6, M1 CARBINE: 4, COLT M1911: 3, MK2 GRENADE: 3",http://144.91.71.61:8040/#/gamescoreboard/13444
(WTH) GodFella,101,1,101,57,2.02,0.02,1,3,0,0,26.00,26.00,Lethal: 1,MarbleAndGold: 6,"76MM M1 GUN [Sherman M4A3E2(76)]: 90, COAXIAL M1919 [Sherman M4A3E2(76)]: 11",http://144.91.71.61:8040/#/gamescoreboard/13434
dp,79,20,3.95,11,0.89,0.23,2,1,0,0,9.00,1.00,(WTH) Jimbo: 2,(WTH) Satchel: 5,"GEWEHR 43: 78, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/13427
Naarf,68,38,1.79,11,0.78,0.44,4,0,1,1,5.00,0.00,(WTHr) Tompie_93: 4,bepsiboi: 5,"M1 GARAND: 62, BAZOOKA: 5, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/13427
sfp,68,16,4.25,19,0.77,0.18,2,0,0,0,15.00,0.00,MeeSeeks: 2,rashed.s: 5,"M1 GARAND: 66, MK2 GRENADE: 2",http://144.91.71.61:8040/#/gamescoreboard/13427
(WTH) Trotche,66,31,2.13,12,0.79,0.37,3,1,0,0,8.00,1.00,KRT™PavelBlyat: 5,[VLK] Tryfid-GA: 5,"M1 GARAND: 63, MK2 GRENADE: 2, M3 GREASE GUN: 1",http://144.91.71.61:8040/#/gamescoreboard/13427
KRT™Davehory,94,2,47,84,2.05,0.04,1,1,1,1,29.00,1.00,Bierboer: 1,Dr. MILF Respect: 10,"155MM HOWITZER [M114]: 60, BOMBING RUN: 31, M1A1 THOMPSON: 2, STRAFING RUN: 1",http://144.91.71.61:8040/#/gamescoreboard/13423
KRT™Mental asylum wa,73,5,14.6,71,2.98,0.2,2,1,0,0,13.00,1.00,TattiMestari: 2,dek: 6,"150MM HOWITZER [sFH 18]: 69, MP40: 4",http://144.91.71.61:8040/#/gamescoreboard/13423
(WTH) Wikstone,70,0,70,70,1.25,0,0,2,0,0,0.00,167.00,,sly: 5,150MM HOWITZER [sFH 18]: 70,http://144.91.71.61:8040/#/gamescoreboard/13421
Texasag,101,4,25.25,67,1.16,0.05,2,6,0,0,36.00,5.00,(WTHr) sideshowbob: 2,Camcerous: 5,"76MM M1 GUN [Sherman M4A3E2(76)]: 64, 75MM CANNON [Sherman M4A3(75)W]: 17, COAXIAL M1919 [Sherman M4A3E2(76)]: 12, 155MM HOWITZER [M114]: 5, COAXIAL M1919 [Sherman M4A3(75)W]: 2, TELLERMINE 43: 1",http://144.91.71.61:8040/#/gamescoreboard/13407
Jonny,95,20,4.75,42,1.06,0.22,3,1,1,1,16.00,0.00,TucKzYy: 4,sverre259: 8,"150MM HOWITZER [sFH 18]: 75, MP40: 18, M43 STIELHANDGRANATE: 2",http://144.91.71.61:8040/#/gamescoreboard/13407
♔ | Marcus,93,6,15.5,48,1.24,0.08,3,2,0,0,26.00,3.00,(WTH) hadluk: 2,högga: 6,"75MM CANNON [Sherman M4A3(75)W]: 45, 75MM M3 GUN [Sherman M4A3E2]: 25, COAXIAL M1919 [Sherman M4A3(75)W]: 14, COAXIAL M1919 [Sherman M4A3E2]: 7, TELLERMINE 43: 1, HULL M1919 [Sherman M4A3(75)W]: 1",http://144.91.71.61:8040/#/gamescoreboard/13402
eSTiaR,88,15,5.87,22,1.0,0.17,3,0,0,0,19.00,1.00,(WTH) luk3n24: 2,Ari3lCZ: 7,"KARABINER 98K x8: 58, FG42 x4: 30",http://144.91.71.61:8040/#/gamescoreboard/13402
(WTH) luk3n24,86,24,3.58,21,0.97,0.27,2,0,0,0,13.00,0.00,Hans: 3,Jack McMack: 12,M1903 SPRINGFIELD: 86,http://144.91.71.61:8040/#/gamescoreboard/13402
nisse,79,30,2.63,27,0.87,0.33,6,0,0,0,15.00,0.00,puf: 4,Spacklarn: 6,"KARABINER 98K x8: 47, FG42 x4: 32",http://144.91.71.61:8040/#/gamescoreboard/13402
Christian,70,25,2.8,23,0.77,0.28,3,0,1,1,13.00,1.00,♔ | Marcus: 4,MATA: 5,GEWEHR 43: 70,http://144.91.71.61:8040/#/gamescoreboard/13402
(WTH)The_Bertus,69,18,3.83,21,1.11,0.29,3,0,0,0,8.00,1.00,♔ | Marcus: 2,Vasquez: 5,"M1 GARAND: 33, MG42: 27, GEWEHR 43: 9",http://144.91.71.61:8040/#/gamescoreboard/13402
(WTH)KnownConnection,65,13,5,14,0.97,0.19,2,0,0,0,14.00,1.00,WildRuss: 2,nexmeisterkhan: 5,"M1 GARAND: 49, M1903 SPRINGFIELD: 12, MK2 GRENADE: 3, M1A1 THOMPSON: 1",http://144.91.71.61:8040/#/gamescoreboard/13400
Critical Fail,206,11,18.73,184,2.85,0.15,4,7,0,0,54.00,-1.00,Zyklon-B: 2,Hopper: 16,"155MM HOWITZER [M114]: 184, M1 GARAND: 14, BAZOOKA: 4, MK2 GRENADE: 3, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/13398
Charlielrb,66,2,33,29,0.91,0.03,1,2,0,0,29.00,9.00,DaZbo: 1,Dodo0708: 6,"75MM CANNON [Sd.Kfz.161 Panzer IV]: 25, 88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]: 23, COAXIAL MG34 [Sd.Kfz.121 Luchs]: 8, COAXIAL MG34 [Sd.Kfz.181 Tiger 1]: 6, 20MM KWK 30 [Sd.Kfz.121 Luchs]: 3, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 1",http://144.91.71.61:8040/#/gamescoreboard/13398
Wicked,65,35,1.86,14,0.92,0.5,4,0,1,1,6.00,-1.00,B1GG1E G: 4,Frank52⛴: 6,"M1 GARAND: 44, M1A1 THOMPSON: 17, MK2 GRENADE: 3, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/13398
Gary,82,36,2.28,27,0.93,0.41,5,0,0,0,9.00,0.00,Affkaerix: 4,AKN_CenaniMemiş: 5,"MG42: 80, UNKNOWN: 1, LUGER P08: 1",http://144.91.71.61:8040/#/gamescoreboard/13397
Baka⑨,74,22,3.36,22,0.85,0.25,2,0,0,0,16.00,1.00,Vasquez: 2,AKN_CenaniMemiş: 5,"GEWEHR 43: 45, FG42: 19, MP40: 3, UNKNOWN: 2, FELDSPATEN: 2, M43 STIELHANDGRANATE: 2, M2 AP MINE: 1",http://144.91.71.61:8040/#/gamescoreboard/13397
(WTH) Sychxx,69,23,3,12,1.05,0.35,3,0,1,1,7.00,0.00,(WTHr) NikzooR: 5,Hedgyy: 8,"M1A1 THOMPSON: 37, M1 GARAND: 24, MK2 GRENADE: 5, M97 TRENCH GUN: 2, M3 KNIFE: 1",http://144.91.71.61:8040/#/gamescoreboard/13394
Critical Fail,196,1,196,126,3.59,0.02,1,1,0,0,40.00,40.00,Fido: 1,ShadowHawk: 11,155MM HOWITZER [M114]: 196,http://144.91.71.61:8040/#/gamescoreboard/13393
Tyrone,88,2,44,43,1.79,0.04,1,1,0,0,23.00,11.00,Fido: 1,Hugo Gustafsson: 6,"155MM HOWITZER [M114]: 84, M1918A2 BAR: 3, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/13393
Critical Fail,96,0,96,96,1.5,0,0,4,0,0,0.00,167.00,,[82ADr]Flureik: 8,155MM HOWITZER [M114]: 96,http://144.91.71.61:8040/#/gamescoreboard/13391
Namon,116,20,5.8,80,0.53,0.09,5,5,1,1,31.00,1.00,Pan Policjant: 3,Portillachips: 5,"75MM CANNON [Sd.Kfz.171 Panther]: 65, M1 GARAND: 20, COAXIAL MG34 [Sd.Kfz.171 Panther]: 11, KARABINER 98K: 10, SATCHEL: 3, 75MM CANNON [PAK 40]: 3, MP40: 2, MK2 GRENADE: 2",http://144.91.71.61:8040/#/gamescoreboard/13381
Szpilman,101,47,2.15,35,0.48,0.22,8,2,2,1,26.00,-1.00,Bernd: 6,Alex Blackburn: 4,"M1903 SPRINGFIELD: 45, 76MM M1 GUN [Sherman M4A3E2(76)]: 28, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 12, COAXIAL M1919 [Sherman M4A3E2(76)]: 9, UNKNOWN: 2, MK2 GRENADE: 2, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 2, KARABINER 98K: 1",http://144.91.71.61:8040/#/gamescoreboard/13381
[82ADr] Favouriteles,81,7,11.57,40,0.55,0.05,3,2,0,0,55.00,9.00,Calion: 2,Yiwit: 5,"75MM CANNON [Sherman M4A3(75)W]: 24, 76MM M1 GUN [Sherman M4A3E2(76)]: 22, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 9, COAXIAL M1919 [Sherman M4A3(75)W]: 6, COAXIAL M1919 [Sherman M4A3E2(76)]: 4, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 4, HULL MG34 [Sd.Kfz.171 Panther]: 4, Sd.Kfz.171 Panther: 3, 75MM CANNON [Sd.Kfz.171 Panther]: 2, TELLERMINE 43: 2, Opel Blitz (Transport): 1",http://144.91.71.61:8040/#/gamescoreboard/13381
General Kenobi,73,41,1.78,21,0.37,0.21,6,9,4,2,35.00,1.00,Pan Policjant: 5,Black Dynamite: 3,"GEWEHR 43: 19, 75MM CANNON [Sd.Kfz.171 Panther]: 15, BAZOOKA: 8, M1 GARAND: 8, COAXIAL MG34 [Sd.Kfz.171 Panther]: 7, BROWNING M1919: 6, 155MM HOWITZER [M114]: 4, MK2 GRENADE: 2, S-MINE: 1, M43 STIELHANDGRANATE: 1, Sd.Kfz.234 Puma: 1, WALTHER P38: 1",http://144.91.71.61:8040/#/gamescoreboard/13381
Sounds_Within,69,24,2.88,35,0.32,0.11,4,3,0,0,29.00,1.00,Medi: 3,eubie77: 4,"75MM CANNON [Sd.Kfz.171 Panther]: 31, KARABINER 98K x8: 16, M1 CARBINE: 7, COAXIAL MG34 [Sd.Kfz.171 Panther]: 5, M1 GARAND: 3, 20MM KWK 30 [Sd.Kfz.121 Luchs]: 3, UNKNOWN: 2, MK2 GRENADE: 2",http://144.91.71.61:8040/#/gamescoreboard/13381
Montana Magnus,69,37,1.86,11,0.33,0.18,5,0,2,1,30.00,1.00,CanadianCrusader: 3,All my friends dead: 4,"GEWEHR 43: 26, M1 CARBINE: 22, MP40: 9, KARABINER 98K: 5, TELLERMINE 43: 4, M43 STIELHANDGRANATE: 2, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/13381
Themitri,66,53,1.25,28,0.34,0.27,13,11,5,2,30.00,0.00,[82ADr] Favouriteles: 5,JakobM: 3,"155MM HOWITZER [M114]: 42, 150MM HOWITZER [sFH 18]: 13, M1A1 THOMPSON: 6, MP40: 5",http://144.91.71.61:8040/#/gamescoreboard/13381
(WTH) Froontan,104,45,2.31,15,1.17,0.51,3,1,0,0,10.00,0.00,(WTH) GodFella: 4,(WTH) GodFella: 7,"STG44: 95, SATCHEL: 3, KARABINER 98K: 3, UNKNOWN: 2, Stuart M5A1: 1",http://144.91.71.61:8040/#/gamescoreboard/13380
Koukoulele,84,42,2,14,0.94,0.47,5,1,3,1,10.00,0.00,bustan: 6,(WTH) Patton: 6,"M1 GARAND: 40, M1A1 THOMPSON: 24, 155MM HOWITZER [M114]: 6, MK2 GRENADE: 6, BAZOOKA: 3, M1918A2 BAR: 2, BROWNING M1919: 1, UNKNOWN: 1, M1A1 AT MINE: 1",http://144.91.71.61:8040/#/gamescoreboard/13380
Paulie Walnuts,77,46,1.67,7,0.87,0.52,4,1,2,1,8.00,0.00,(WTH) GodFella: 7,Zatrion: 5,"GEWEHR 43: 71, M43 STIELHANDGRANATE: 4, UNKNOWN: 2",http://144.91.71.61:8040/#/gamescoreboard/13380
[29SD] Super_Vachett,72,52,1.38,20,0.81,0.58,16,1,0,0,12.00,0.00,Borzoi: 6,Soggy Egg: 7,"M1 GARAND: 60, M3 GREASE GUN: 5, SATCHEL: 4, UNKNOWN: 2, BROWNING M1919: 1",http://144.91.71.61:8040/#/gamescoreboard/13380
(WTH) GodFella,71,28,2.54,17,0.98,0.38,4,0,1,1,12.00,0.00,(WTH) Froontan: 7,(WTH) hadluk: 8,"M1 GARAND: 70, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/13380
Arabinder,105,0,105,105,1.22,0,0,13,0,0,0.00,167.00,,Leopold Butters Stot: 6,150MM HOWITZER [sFH 18]: 105,http://144.91.71.61:8040/#/gamescoreboard/13377
ColinM94,80,15,5.33,45,0.93,0.17,9,1,0,0,35.00,1.00,OnionKnight: 3,Tengi: 7,"155MM HOWITZER [M114]: 76, M1A1 THOMPSON: 3, M1 CARBINE: 1",http://144.91.71.61:8040/#/gamescoreboard/13377
(WTH) Froontan,69,29,2.38,13,0.77,0.32,4,0,1,1,11.00,0.00,NonameLUL: 4,zirnopoulo: 4,"STG44: 61, SATCHEL: 6, UNKNOWN: 2",http://144.91.71.61:8040/#/gamescoreboard/13377
petscu,85,27,3.15,14,0.98,0.31,3,0,0,0,10.00,0.00,(WTH) wobbegong21: 4,Karl: 10,"MG42: 83, UNKNOWN: 2",http://144.91.71.61:8040/#/gamescoreboard/13375
[DC] knykny91DK,68,15,4.53,17,0.77,0.17,3,0,0,0,20.00,1.00,beveragino: 2,beveragino: 7,KARABINER 98K x8: 68,http://144.91.71.61:8040/#/gamescoreboard/13375
JT,159,33,4.82,20,1.95,0.4,3,3,1,1,7.00,1.00,(WTH) Gates: 4,Uncle Joe: 6,"MP40: 137, KARABINER 98K: 11, M43 STIELHANDGRANATE: 6, UNKNOWN: 4, FELDSPATEN: 1",http://144.91.71.61:8040/#/gamescoreboard/13368
(WTH) Gates,104,25,4.16,19,1.29,0.31,4,0,0,0,14.00,0.00,JT: 6,Braderz1702: 10,M1 GARAND: 104,http://144.91.71.61:8040/#/gamescoreboard/13368
b0b,83,25,3.32,16,0.96,0.29,3,0,0,0,16.00,0.00,DracoKitty: 3,Mr. Pablo: 6,"M1903 SPRINGFIELD: 81, COLT M1911: 1, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/13368
Uncle Joe,81,17,4.76,23,0.94,0.2,2,2,0,0,17.00,1.00,JT: 6,Turmur: 6,"M1 GARAND: 79, UNKNOWN: 1, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/13368
Stray,107,5,21.4,34,1.19,0.06,1,2,0,0,31.00,12.00,Tonka: 1,JakeHere: 8,"75MM CANNON [Sd.Kfz.171 Panther]: 58, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 21, COAXIAL MG34 [Sd.Kfz.171 Panther]: 10, 20MM KWK 30 [Sd.Kfz.121 Luchs]: 8, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 7, COAXIAL MG34 [Sd.Kfz.121 Luchs]: 2, M2 AP MINE: 1",http://144.91.71.61:8040/#/gamescoreboard/13364
|CZ|RaptoR,105,35,3,10,0.58,0.19,5,2,1,1,17.00,1.00,HeawyBreathing: 4,Saka: 5,"BOMBING RUN: 28, STG44: 27, STRAFING RUN: 16, GEWEHR 43: 14, M1A1 THOMPSON: 12, M1 GARAND: 6, M43 STIELHANDGRANATE: 1, MG 42 [Sd.Kfz 251 Half-track]: 1",http://144.91.71.61:8040/#/gamescoreboard/13364
blckpantone,105,46,2.28,10,0.59,0.26,5,0,0,0,15.00,1.00,(WTH) dl_: 4,Telos: 5,"GEWEHR 43: 57, M1A1 THOMPSON: 39, M1 GARAND: 9",http://144.91.71.61:8040/#/gamescoreboard/13364
Demiurgic,103,63,1.63,8,0.65,0.4,4,0,0,0,10.00,0.00,HeawyBreathing: 4,Sommos: 4,"M1 GARAND: 98, UNKNOWN: 2, S-MINE: 1, MK2 GRENADE: 1, M3 GREASE GUN: 1",http://144.91.71.61:8040/#/gamescoreboard/13364
sfp,95,21,4.52,29,0.73,0.16,3,1,1,1,28.00,1.00,Bonecutter: 2,efrazdede: 5,"M1 GARAND: 67, GEWEHR 43: 25, UNKNOWN: 1, MK2 GRENADE: 1, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/13364
HeawyBreathing,88,31,2.84,20,0.69,0.24,6,1,1,1,17.00,1.00,sfp: 3,(WTHr) Berrow: 5,"M1 GARAND: 62, KARABINER 98K x8: 20, BAZOOKA: 4, UNKNOWN: 2",http://144.91.71.61:8040/#/gamescoreboard/13364
